rg_id,rg_title,imdb_id,primary_type
4f7b3903-75f9-4602-8d1d-8098b1effa64,They Call It an Accident,tt0240088,Album
b497d064-37bd-4b7d-bd6e-a34d59d2e365,Mashaal,tt0085912,Album
f5b8f191-de21-49cf-b6af-7d4878f61dd4,Manokaamnaa,tt0232050,Album
f2fe243a-cd73-40d8-bfee-cd02143f92f7,Breath,tt1553659,Album
a5aea3f5-14d3-4657-a4ee-3d1355f8234c,The Cured: Original Motion Picture Soundtrack,tt3463106,Album
4a318dc0-3673-419b-85db-d46c1a98c1d3,Aasha,tt0050090,Album
902d729f-057d-45c9-a8c9-7a5d0d39b36e,Dharam Karam,tt0072870,Album
998975dd-abd2-4ad3-a0f7-eba4349db292,Mort d'un pourri,tt0076410,Album
78eee143-7b36-4789-967b-80a1424763c5,Mehboob Ki Mehndi,tt0266757,Album
f8e74841-6dd9-4d13-905e-1d6d50abf17e,Khamoshi,tt0142431,Album
f883d15c-8f16-4dad-814e-83b0e6b4b59b,Mohabbat,tt0089610,Album
2375c9ab-8a3f-456b-bc16-b78992559ade,"Mr. Robot, Volume 4: Original Television Series Soundtrack",tt4158110,Album
a1ade167-3b41-4b72-aea8-c566f766998b,Jim Henson's The Storyteller,tt0092383,Album
09024486-a073-4144-90d2-ceb3867879d1,Halloween Pussy Trap Kill! Kill! (Original Motion Picture Soundtrack),tt7493366,Album
b466a027-fb9e-433b-8120-f418a961c923,Death Wish: Original Motion Picture Soundtrack,tt1137450,Album
bd1ca04c-30b2-4c85-97b4-2cab509aacb3,Mumbai Salsa,tt1127870,Album
f5c778d6-c529-4ffe-9ec3-2952a627d1af,Muddat,tt0154909,Album
c2447756-6d8e-44e4-b1ad-e3878c2ada98,Abdullah,tt0259170,Album
87630c16-6114-417b-bcb1-db6cea1ecbed,Westworld: Music From the HBO® Series — Season 2,tt0475784,Album
febfe1bf-c4a0-43d0-ae9f-c5e549f6b1b9,Deckname Jenny,tt8262766,Album
f5af2c84-acd0-42d4-af1d-59dc5f90a05d,Abhilasha,tt0138994,Album
4ff5fd51-baec-4b5d-b054-2ed255d9c76b,Scream for Me Sarajevo: Music from the Motion Picture,tt6481232,Album
b37a418a-58f3-4921-8b07-c69871c5a29c,Avtaar,tt0233264,Album
e7c99408-eac3-4651-a96f-4a56c758a82a,Awara Paagal Deewana,tt0319020,Album
da8e1dbf-80ef-4dd5-bd61-225e8e363a2d,Anurodh,tt0268146,Album
068780e7-dd1e-4f13-9f66-e6298d5f5074,"Don't Worry, He Won't Get Far on Foot",tt6288124,Album
110438ed-7c7a-4a16-adb6-548428c88a4a,Bandish,tt0154201,Album
9b560c71-5ec6-424b-a378-42713f8f0add,Pepe: Original Soundtrack,tt0054172,Album
bb897a51-0b27-4380-9466-147527d1e5cd,Chaudhvin Ka Chand,tt0053706,Album
22f053c4-ca0c-4730-ac4a-d01253de9530,Chalti Ka Naam Gaadi,tt0128985,Album
78f13660-c47a-4dcb-a3dd-aefc2f54b79a,Chupke Chupke,tt0072783,Album
b1771e1d-ae11-473c-9fe0-df26d3569cb4,Chura Liyaa Hai Tumne,tt0345043,Album
af6a2bcd-190a-4e6b-a5ce-ff79c3fda9f3,Darling Darling,tt0275291,Album
8e43ffc4-536b-49ac-8d35-ba51d735831f,Dost,tt0071436,Album
9a6e5d64-3b66-493c-82b5-e8e618cb9ff6,Dahek,tt0217351,Album
5a75f8e9-9197-44eb-8457-3412f47fcf3e,Dil Ek Mandir,tt0139157,Album
e0ea001d-1219-420a-b08b-eadf7c564ad0,How to Talk to Girls at Parties,tt3859310,Album
224910c2-c24b-41d8-9bcf-ae8a074eb389,Gol Maal,tt0079221,Album
27a168cd-7e57-47fd-820e-f144666420f7,Ghar Ghar Ki Kahani,tt0254354,Album
964f6957-ccbe-440c-9818-e422387053ab,Hanste Zakhm,tt0154563,Album
311c11a6-a3d5-4d52-bf61-cb21ab284d2b,Hawas,tt0304147,Album
05aeacc7-d0bf-4ffd-bf8b-16ee3ec93dd8,Jheel Ke Us Paar,tt0070241,Album
8e52975a-be0a-406b-9fea-96b9bf3ba500,Imtihan,tt0357782,Album
79c83112-42d7-467d-b783-eae9a166c32f,Hum Sab Ustad Hain,tt0357769,Album
bec0d72c-d185-474f-bd67-3cc2cc655717,Kahani Kismat Ki,tt0367921,Album
14457d9f-e539-4e25-a8dd-81ee8ccc33c5,Kala Bazar,tt0053980,Album
0bc5cad8-9839-46a9-b693-de9517680215,12 Monkeys (Original Series Soundtrack),tt3148266,Album
ee351b05-aaf5-4eb2-9de1-0128535630ed,12 Monkeys: Season 3: Music From the Syfy Original Series,tt3148266,Album
8b09032f-f896-4a90-b6cc-0f67de399338,"Star Trek: Discovery, Season 1, Chapter 2: Original Series Soundtrack",tt5171438,Album
49e90bf9-f300-4d9e-83c6-d2f1e9cef68d,Kanya Daan,tt0320100,Album
8ad45350-6ec7-4333-b3b8-92fc35148e65,Khel Khel Mein,tt0073236,Album
30aa0e43-53d7-4d38-b851-20a183749b42,Sicario: Day of the Soldado (Original Motion Picture Soundtrack),tt5052474,Album
46b981a2-8e00-4a1b-b95b-52857d2c0389,Love Story,tt0234141,Album
145157eb-8792-443c-ac6e-2a772b910e86,Majboor,tt0071800,Album
38f3d63b-2fa1-468a-bdc0-0af90186ca3f,Amar Prem,tt0066758,Album
2db6976a-e29a-40ad-ad35-191f7212678b,Balika Badhu,tt0237022,Album
5665cdcc-cf13-417e-a3a0-66a81d0a9629,Aandhi,tt0178186,Album
f3397b00-8453-41ad-95b4-8f24fdb3d871,Man-Mauji,tt0234195,Album
a5b1c248-b04a-427a-9981-8fb8a4396f9c,Mehbooba,tt0268449,Album
9887f5ea-55cf-4336-bb94-2d7b4ef275e7,Namak Haraam,tt0070434,Album
c834c963-2123-488f-bbb0-09af32aa3cb9,Mere Apne,tt0067421,Album
ad8fa8af-eb28-47f8-9e42-308adb87c51d,Tumhari Kassam,tt0159056,Album
45a54d0c-6e70-47c7-bf83-c464673467ca,Tumhare Liye,tt0158293,Album
09a5cc52-fdab-4e9f-a9be-007bcb29ed58,Ustadi Ustad Se,tt0945604,Album
3761895a-2284-4501-be05-a3d19b05b75b,Trinetra,tt0481241,Album
740b8758-d202-4655-9f24-b89ea51de2c6,Tum Se Achcha Kaun Hai,tt0318956,Album
41e00125-b778-44ea-a4bb-951846cd39aa,Tumse Achha Kaun Hai,tt0158294,Album
a9ef9104-dd8b-42d4-b90b-ac4c973ad2dd,Uncle Drew: Original Motion Picture Soundtrack,tt7334528,Album
f4da62c2-5eed-478d-bcda-2ba7b72de0b9,Life in 12 Bars,tt6498644,Album
64ad309c-fed4-4182-9d92-70f527790cdc,Paraya Dhan,tt0067553,Album
2fa5b938-1875-4c27-ad84-030f4a623b72,Paying Guest,tt0050829,Album
f217424a-7b01-4cc3-85cb-0b5b4d5079a7,Parwana,tt0067555,Album
26ba8b15-7469-48f5-8630-9c0520616032,Pighalta Aasman,tt1010439,Album
6c845266-4fcd-4a18-bcb9-48e16397b756,Woh Jo Hasina,tt0387692,Album
cf198fda-c0bf-4b67-a87b-929dcab68317,Ek Aur Ek Gyarah,tt0354538,Album
e0dc078f-fe9b-4353-9ad1-e251370bb56c,Waaris,tt0367214,Album
5a8c867d-0c5a-4e73-913f-becd07448dab,Zameen,tt0382385,Album
fbefce7b-9111-4afe-a5bf-e836bed55f67,Woh 7 Din,tt0086597,Album
064012c1-e1e5-4811-b69b-84c957f0b1bf,Piya Ka Ghar,tt0158092,Album
f9798d4d-e167-42cc-acda-cdc208e31758,Police Public,tt0100384,Album
56dcd5f2-4987-4b3a-93a5-7d7ae95d0882,Prem Nagar,tt0072026,Album
d0b0edb2-b5d4-43b1-b78a-b54803fb8446,Pratiggya,tt0216110,Album
a24c18c9-bd81-4d8f-9d6a-337b186d3f21,Prem Pratigyaa,tt0102705,Album
ac18baca-8929-48e1-8c1e-cc55e159af72,Prem Parvat,tt0379445,Album
5892674d-d841-4ae5-8c02-1170abf481dd,Ant‐Man and the Wasp: Original Motion Picture Soundtrack,tt5095030,Album
ecb3c003-00ff-46ec-aaae-ef0e33189e6a,Skyscraper (Original Motion Picture Soundtrack),tt5758778,Album
9d272862-c941-41b7-ab13-466e9e9fe680,Baaghi 2,tt6843812,Album
70f16f5f-7a0b-404a-be3a-0ee918570d8d,베토벤 바이러스 Original Television Soundtrack,tt1690398,Album
c22a7544-ccc9-420a-b4dc-e0b1434551ff,The Transporter 2,tt0388482,Album
ad2208e1-b31e-4096-ba25-d67de7b9f145,Love In Nepal,tt0405121,Album
5f32b43f-e9a0-4423-9ba9-a1a3fd0ac6df,Parwana,tt0366880,Album
50479a2b-5432-47ce-bf78-9427f7a462e8,Oldboy (Original Motion Picture Soundtrack),tt1321511,Album
7b5d0744-50f5-4d09-b363-fd4444488f14,Ocean’s 8: Original Motion Picture Soundtrack,tt5164214,Album
c58d1f2c-c98a-4e7f-b73c-5420d608797b,Under the Silver Lake,tt5691670,Album
0960ca15-a052-435f-959a-020847ab690e,It's A Wonderful Afterlife,tt1319716,Album
d5af1c7f-5aed-4491-bf3f-0b074838daa3,Pyar Jhukta Nahin,tt0087958,Album
9d6891f7-0629-4cb2-a050-546004617704,Pyaasa Sawan,tt0262714,Album
997b4a20-d6f6-4933-939c-54150c1185e5,Elaan,tt0416712,Album
5eb14183-8c7b-4643-a46b-40f2885550b0,Raampur Ka Lakshman,tt0214042,Album
23a9beb3-f816-447e-b41c-cb140b7c0d79,Ram-Avtar,tt0095955,Album
8e6de424-d03f-481e-8e43-fb577d55008a,Raat Ke Andhere Mein,tt2878766,Album
3e5e7676-b4fd-4172-bd1e-10b84886e152,Le Samouraï,tt0062229,Album
1f303abe-400b-4bf0-8d77-b0a1556ccaaa,Le Vieux Fusil,tt0073864,Album
8b8d4a78-f686-4773-a6de-3961f2c32041,Kasme Vaade,tt0077792,Album
936fc85f-9366-4214-a5c2-a52f21d6858b,The Meg,tt4779682,Album
8efe0801-ccba-45d5-b750-dc8ed65b71db,"Dead Snow 2, Red vs. Dead",tt2832470,Album
b8be298d-b25a-4f85-a2ed-0d9eb0a7db0d,The Equalizer 2,tt3766354,Album
c33228f8-19d7-4881-89c6-3189008a0fef,Christopher Robin: Original Motion Picture Soundtrack,tt4575576,Album
c70d9ced-7452-45f4-9585-2816a67c1f80,The Darkest Minds,tt4073790,Album
9ad3fdfa-276a-478e-add7-dd24b36f81db,Cloak & Dagger: Original Score,tt5614844,Album
ceb69293-4458-4202-bff5-b72fae1a8808,The Longest Ride (Original Motion Picture Score Album),tt2726560,Album
5227277a-1cb6-49ae-b33d-6ed2c9cc369d,Black Mirror: Arkangel,tt2085059,Album
6e9225af-5ee6-4ee0-8a17-667ccef1b9e4,A Family Man,tt1718924,Album
e06964eb-b64e-4bed-870e-ddb8b8d4a07d,Septembers of Shiraz,tt3661298,Album
523bb876-b060-4b1e-abbe-f5c14b8a6743,Mahaan,tt0085886,Album
93949b66-f738-4cbc-a656-63a92a5e2495,Roti,tt0176105,Album
aa17d080-7090-4306-bd1d-8ec9d93e8529,Sanam Bewafa,tt0102835,Album
ccc1c56c-fcc3-4c48-858b-1d59cbf23bd7,Les frères Sisters,tt4971344,Album
edf40993-e3b7-4a1b-800a-e96647ff1c0f,Operation Finale,tt5208252,Album
50027223-0df8-48ab-ab58-ba7f19658a44,Papillon: Original Score Soundtrack,tt5093026,Album
66fa7114-0ea2-429e-bdd8-7f8c3508f99a,Braqueurs d’élite,tt4106376,Album
87fdcd74-b828-46bf-9a60-9c936e5876fe,The Hurricane,tt0174856,Album
40673113-c49c-437b-9688-ead8469115a7,Mercy Street,tt4597870,Album
b71d1c6e-c230-45ee-ba04-4d7e9379739b,The Good Wife (The Official TV Score),tt1442462,Album
84b59165-45aa-4833-82ba-9fd9c682f0fd,Dilsey Miley Dil,tt0357602,Album
e9aa48f5-5a3c-4f18-a80e-f7e6866e41b2,Chor Machaye Shor,tt0175530,Album
2a8ed6e2-dbc3-4227-8e76-4bcddbcbacd0,Destination Wedding,tt6987770,Album
bbb2ef2c-a8a7-4046-bec6-7763e64d490c,Blackmail,tt0154706,Album
7ceebcfc-f181-478f-99bd-763313c36fd8,Frontiere(s),tt0814685,Album
34e9e281-1eca-4d71-9f96-daca5e07e902,Romance,tt0268585,Album
f4586641-4cb6-4c85-bdd6-1bf77b02a602,Sawan Bhadon,tt0341563,Album
1adcb838-a3e5-4ce8-830f-0a72a217221f,Sasural,tt0246916,Album
fca89e2f-3b2c-4db8-abc8-9979a85d1bc1,Sargam,tt0246914,Album
888028ee-dacf-4511-94dc-f8002e9b9338,Satyamev Jayate,tt0230737,Album
f75a1022-a7e7-454c-9213-b5835dc33695,Pavitra Paapi,tt0442610,Album
e6df8db2-b065-4223-a8f1-0be8c9e73ffa,"Juliet, Naked (Original Motion Picture Soundtrack)",tt5607096,Album
b76d3314-06d7-4688-904e-c48e9b161e01,Dushmun,tt0138411,Album
2b1f1618-3b21-47fb-afdf-929661586973,Buddha Mil Gaya,tt0244443,Album
ef4a56cd-e4a3-4870-8834-e96c2639af62,A Simple Favor (Original Motion Picture Score Album),tt7040874,Album
cd809f13-611a-47a2-8ded-89b325fd8126,Shikar,tt0148841,Album
93a37bc3-08a1-4e57-ab02-84836ae3304a,Sharmilee,tt0067742,Album
5320255b-eda6-4e28-99d4-449f58b6dcd2,Sujata,tt0053319,Album
9cc2aff8-5752-493e-86f9-e82cb48c8e13,L'Horloger de Saint Paul,tt0071622,Album
56a44483-9616-4e73-ad52-5770acb7811f,Le Juge et l’Assassin,tt0073219,Album
a396e67e-5c69-4b5e-be8a-16f74b46557a,Khatta Meetha,tt0077797,Album
b4a4ec64-1b1a-4841-bbff-ebec8a793c53,Gharaonda,tt0150718,Album
a3decde9-0216-42b6-98cc-a28d61afcd44,White Boy Rick,tt4537896,Album
05368e6f-c14f-4357-bb67-c8cfd7b45816,Before I Fall,tt1691916,Album
a9755bd9-5d4d-4b99-8586-f7469c2b7e98,I Think We're Alone Now,tt6169694,Album
29e5dbfb-fb73-44a6-9dd2-e14d2cd0acaf,The Predator EP,tt3829266,EP
2f6582cf-4808-4fb0-8299-99511543c648,King of Thieves,tt5789976,Album
2dfc9bb9-a42b-422b-8422-bd25d1aa3f6d,Our House: Original Motion Picture Soundtrack,tt2018069,Album
c4d0beca-28d1-4a1f-96c5-58c8518f1d82,Swayamvar,tt0371974,Album
ff1bee60-1763-44bb-83b6-ca47e3edf856,Suryaa,tt0360051,Album
a4ec12fd-fa1e-4699-ae10-4529c14a6990,Barsaat Ki Raat,tt0053637,Album
28b6d6ea-c277-45c5-a0a7-ea8b37a2ccf2,Anubhav,tt0156290,Album
67875d7a-36df-4def-bdfb-03b091f9fe03,Slice: Original Motion Picture Soundtrack,tt4411234,Album
7f14d82e-dcfb-4e8f-9227-78ea90c6b03c,A Discovery of Witches,tt2177461,Album
741a3f56-a6d5-4ede-a4c2-c3d21956e891,Basant Bahar,tt0048987,Album
fda0771a-42e9-4a24-bca1-439b679248f6,Baharon Ke Sapne,tt0061378,Album
98121a40-2ddc-4672-9a5b-28de95f97ab6,Teri Bahon Mein,tt0240082,Album
a6dc4be4-517f-47e1-8245-488fac396414,Thanedaar,tt0098461,Album
ad05a74c-b300-4155-9b43-862c49509e80,Teri Kasam,tt0425531,Album
82223ed1-1169-4ceb-ba6d-78efc8a14a20,Godzilla,tt0047034,Album
af9b9a77-74d4-4f54-b661-b1e902c4adbd,Bawarchi,tt0068257,Album
70aef4ce-6e7b-4921-9981-f944a99b6a8a,Boot Polish,tt0046799,Album
030d0224-5ffa-4730-af64-158047a355d1,Chanda Aur Bijli,tt0147973,Album
6bb582d7-4446-4d7e-8b00-27ca36e15672,Darpan,tt0065612,Album
33f9eb01-96ff-4cad-ad99-d78f4874015a,Dekh Kabira Roya,tt0157524,Album
3cfb2ef7-5aea-43f0-b639-3cd9a4fdf7c0,Door Ka Raahi,tt0233604,Album
1099e05e-3936-40ae-8611-7f427b8f8118,Do Bigha Zamin,tt0045693,Album
c5cfca07-e86e-4300-a355-228f3eedb3dd,Dil Ki Rahen,tt0230142,Album
f520ab98-ec3b-4358-9c41-7047ff93b021,Ek Mutthi Aasmaan,tt0357629,Album
3d2ca221-1e2f-460a-a337-dd603ac134af,Funtoosh,tt0049243,Album
6ed38ec8-0a3c-4521-9907-2888517e296e,Hindustan Ki Kasam,tt0154591,Album
7eee7e08-2437-40fd-8126-da00b6ddca60,Haqeeqat,tt0154565,Album
4278a89e-0fe8-4c0d-ab28-bb2e4190ed31,Slender Man,tt5690360,Album
bd6fd75e-2339-468b-a45d-839e78c53068,BlacKkKlansman,tt7349662,Album
cc4ce8ea-8a0e-4ecc-adfd-e55643ba2ee0,Jane Anjane,tt0268394,Album
ee3ec429-184b-4f77-ac0b-fd2af4d460cd,Kabuliwala,tt0055039,Album
e5e22880-59d1-4f62-b675-506674e57823,Lal Patthar,tt0237395,Album
dbab4bfe-308a-4f3c-ab81-1e87ac3564dc,Kalpana,tt0271587,Album
afc8eb98-b2a6-4276-b787-fe6a8edc444a,Stick Man,tt5095510,Album
e8e161b1-a2c7-430b-bf68-50f6e356ee56,Freaky Friday (music from the Disney Channel original movie),tt7631348,Album
14dd83d8-2649-4f21-b3cd-6ee4896098fe,Aavishkar,tt0156258,Album
379f3260-136b-478d-9129-ed723800b45a,The Little Stranger,tt6859762,Album
e1b2040b-5122-44c2-aca6-b79dc96261ec,Tom Clancy's Jack Ryan: Season 1,tt5057054,Album
d482065a-b592-42c6-9277-d1d19cf18826,The Old Man and the Gun,tt2837574,Album
d6804720-946b-426f-8d28-0a4d1313818d,Venom: Original Motion Picture Soundtrack,tt1270797,Album
dc32093b-82b1-498f-899c-8fcc080241be,The Nun,tt5814060,Album
a2527c80-0111-415c-a289-d8676dc0e9c3,Flic ou voyou,tt0077563,Album
48c44947-94ac-4969-85d2-7eddadae6318,Gumshuda,tt8630384,Single
8ca416a3-2d2d-4df5-a6ba-099af2e64084,"Happy New Year, Colin Burstead",tt8122018,Album
0224fa63-0c87-4526-8eb9-b6573a0a893c,Dilili à Paris,tt7169514,Album
6da3e01d-ed6a-4b0d-a978-d313c9f84d27,Johnny English Strikes Again,tt6921996,Album
7a3b0ed8-8110-4405-a358-bc3a5628f414,Badal,tt0154189,Album
b0d54a5d-d26c-4e85-8c0a-c9743269b0c4,Bedaag,tt0207331,Album
cb71e9b3-9c1e-4fa1-b429-b254f1444519,The House With a Clock in Its Walls (Original Motion Picture Soundtrack),tt2119543,Album
86ada260-4985-4616-90e4-ee1c7e65d93b,A Star Is Born Soundtrack,tt1517451,Album
55734877-799a-47b9-965e-aa9344348041,Dil Hi To Hai,tt0056998,Album
49805664-356a-4bfe-9b6d-dedd6384cf45,Kalicharan,tt0214832,Album
8263d598-e07b-4e36-9a3a-47ad533be399,Jhoola,tt0056120,Album
57e35bc6-729e-4509-80d2-78777fed4328,Jyoti,tt0064528,Album
dd5965ba-8d59-4e59-afc2-1cb08cdbb72f,Hamdard,tt0424160,Album
a0749698-3643-4c8d-86d8-c8a27e1646eb,Main Shadi Karne Chala,tt0175882,Album
730e4524-6614-4e23-a7ad-87fcac42beb3,Manzil,tt0054059,Album
92ed6003-266f-4145-a01d-4ee0a3b7b548,Professor,tt0056379,Album
237f417d-b48f-4abd-9012-5aa5fb9f484a,Shakti,tt0084667,Album
debcae4e-d3f8-4813-8f77-15eed65fcb1d,Seema,tt0146266,Album
ee22a957-0e2f-4f65-bebe-85e9b39d91fd,Munimji,tt0048395,Album
27f1b454-7cb9-4744-ad84-3050869474b1,Saajan Ki Saheli,tt0347920,Album
1952beb0-0faf-4d58-983b-243bcde2ca14,The Man With One Red Shoe,tt0089543,Album
ea193a4b-adb6-4b59-923d-99732f04fcd0,Searching,tt7668870,Album
72cba8a9-739c-4600-a876-ad2db5fd808c,Yellowstone (Original Television Series Soundtrack),tt4236770,Album
bf97807e-dcc0-4176-8a90-83c79b029553,Mile 22: Original Motion Picture Soundtrack,tt4560436,Album
6c0ce2fc-fc69-41d8-bd39-044cb6d80ac3,"Mr. Robot, Volume 5: Original Television Series Soundtrack",tt4158110,Album
8491259a-4bef-48bc-a508-20f67646d088,Crazy Rich Asians: Original Motion Picture Score,tt3104988,Album
99c042e5-0a00-472d-b2dd-166849268676,It's Always Blue: Songs From Legion,tt5114356,Album
a180798a-cc1f-47f3-a80e-b3dc99f3a6c8,Glück,tt1835980,Album
fd140be2-f5ac-4995-a1bd-e04d92af2312,The Boy,tt2443822,Album
e18bb8b0-9f6d-435b-a284-e1e7be58d582,Patrick Melrose: Music from the Original TV Series,tt6586318,Album
a529e027-d547-44d8-924b-a66da87e6330,Suspiria: Music for the Luca Guadagnino Film,tt1034415,Album
24926400-bb2b-409d-8cdc-2dca78c9bb72,On Chesil Beach,tt1667321,Album
f8563aa0-b480-48fd-9b1a-9609ad52d394,Nonni und Manni,tt0121003,Album
fd3fda7e-01cd-439b-9798-0d383fd74e8f,Upgrade: Original Motion Picture Soundtrack,tt6499752,Album
19824651-fd77-4246-afaa-cfeab202b0e2,From Bedrooms to Billions (Original Motion Picture Soundtrack),tt2404567,Album
17c64785-6dff-41c9-a6ce-97d67671a28d,Kaalia,tt0082594,Album
a5d5b253-1900-47ce-ac76-fa68f070f299,National Treasure,tt5571524,Album
c3f0f97d-f2ab-4047-b672-295992a84b96,வடசென்னை,tt5959980,Album
e41b4b95-361a-447a-998d-8d3f79ebace0,Death of a Nation,tt8564902,Album
ad4b059f-ac38-43d2-8f2d-9f87898591aa,Iron Fist: Season 2,tt3322310,Album
50401798-dfb3-49d4-86dd-f7b437f34587,Peppermint,tt6850820,Album
814b4744-aa74-4a2a-96d3-61e27f010237,Ciske De Rat,tt0087060,Album
68abe3ed-0768-426c-8a61-c918d163baaa,Yucatán,tt6502956,Album
0cd221b7-765f-40cc-a293-78768900fd25,First Man: Original Motion Picture Soundtrack,tt1213641,Album
f726adc6-bdf3-4fd4-9c1a-63e7ea71c38a,Bad Times at the El Royale: Original Motion Picture Score,tt6628394,Album
ff26bdfe-7e13-4cdf-93fa-81412651b53f,The Haunting of Hill House (Music from the Netflix Horror Series),tt6763664,Album
ab8083b7-ccb9-4046-9e54-31d8a43fe291,I Still See You: Original Motion Picture Soundtrack,tt2160105,Album
7ee4429b-3dc4-4093-ae06-6eef04dab508,Harmony with A.R. Rahman,tt8836898,Album
84137f15-c3e4-4e9f-8a11-a36fd3a0ce86,The Predator,tt3829266,Album
56979d6e-ac60-4708-8f05-28179e1e18cf,Mashaal,tt0042719,Album
c176001b-bcb9-4019-8235-35f5e36f7e0c,Prem Pujari,tt0066241,Album
b29499c3-0da4-4bc0-9c77-4fd6721c51e9,The Rick and Morty Soundtrack,tt2861424,Album
a50a4548-7d90-4af4-b97f-d73de3e63356,Fantastic Beasts: The Crimes of Grindelwald (Original Motion Picture Soundtrack),tt4123430,Album
74844cd6-0d14-4729-aac3-13735bedbc8a,The Nutcracker and the Four Realms,tt5523010,Album
6d8f439e-545a-4dc9-b125-28ae29ccba7f,"It’s The Great Pumpkin, Charlie Brown",tt0060550,Album
0fb53eb3-4390-41d9-a04c-12b6366202fa,Trials Fusion (DLC Game Soundtrack),tt4483994,Album
020bc75e-f328-4394-a484-f080de64c373,C Kkompany,tt1170399,Album
6e754bcb-6aad-4df9-8eed-26e6983cc903,Daddy Cool,tt1404573,Album
6874b2cf-2b56-468c-b054-30cfbffd81bf,Stephanie,tt3829378,Album
7e37dcec-846c-4d72-b03f-0d011b3525de,Delirium,tt2069797,Album
0f43fa84-c36f-43b4-8845-fcd8513871d5,Alpha,tt4244998,Album
aa43e0a9-d8ee-46c7-9ddb-45603d8786b5,Shadowhunters: The Mortal Instruments (Original Television Series Soundtrack),tt4145054,Album
de7be88c-3906-41aa-bf6a-4c07b0261a77,Hunter Killer,tt1846589,Album
2a04fd16-44e0-4d05-a521-3f915adb38c7,Loro: Original Motion Picture Soundtrack,tt6748466,Album
9090f357-433f-426a-8bc1-e344d98f3105,Batti Gul Meter Chalu,tt7720922,Album
dc5b8af7-557e-4822-b4df-4a9c2badb639,My Pleasure Is My Business,tt0071882,Album
cb045e04-1299-4d27-88d6-2099ccb491ff,Robin Hood,tt4532826,Album
86a9f3cc-2606-421f-8d58-ced691cee897,Leto (Original Motion Picture Soundtrack),tt7342838,Album
8abdc792-df98-4575-87ea-95d08fbfa487,3 Nights 4 Days,tt2137850,Album
7f5b0e40-2bf5-4256-adbf-058eca9a0b01,Welcome Home: Original Motion Picture Soundtrack,tt6829180,Album
7d7b6f0a-8ab2-4229-ad75-ba82ee940a4f,Creed II,tt6343314,Album
c05f4f37-be54-4b11-b418-ee5bb43e1240,Ralph Breaks the Internet,tt5848272,Album
1251785f-7780-42a1-a7a2-5036124e603a,Aaj Ka Goonda Raaj,tt0247909,Album
1889bbb1-9d03-4fe3-afa0-b6cd32681feb,Ajanabee,tt0268129,Album
21577f89-3d15-482b-81ff-becae6c25a80,Amanush,tt0246420,Album
e5ed07c6-303e-40d5-8bf4-0428e40a8436,Le Jeu,tt7489816,Album
a3af5891-96e3-4140-9122-9b895f1cf39f,Daag - A Poem of Love,tt0150251,Album
2f967bcb-34c7-476f-bcd4-3ab43f5742a5,Ek Mahal Ho Sapno Ka,tt0214663,Album
82a592d5-8da6-4285-be7b-39efff9c79c6,Begaanaa,tt1196591,Album
138b75d6-7790-42ba-ade3-93502dc8680c,Begaana,tt1196591,Album
49f05a6f-73cc-4e21-aca9-ac555652c3e0,Jangal Mein Mangal,tt0435079,Album
2917dfc0-ef1e-4350-82b9-15d4c51e67d6,Jhumroo,tt0130803,Album
378abb10-a70a-406c-b623-2350dabfb005,Rock the Kasbah,tt3164256,Album
6fe24d61-983d-487a-ad29-50fec2efb0b6,Hagazussa,tt7323600,Album
f5cd2e0d-d8d1-4e3d-8450-c73c8c5875f4,Joshila,tt0158690,Album
0b19b8b4-0761-4992-9d67-1386786efd7b,Meri Surat Teri Ankhen,tt0056232,Album
c786ac9b-9b59-4d74-b5c2-98bf23332f12,Khushboo,tt0215900,Album
eb4bb1e8-6a36-468c-a8c9-31bbda307778,Kora Kagaz,tt0246740,Album
c41764a1-9e17-4beb-a474-05c623271819,Goosebumps 2: Haunted Halloween,tt5664636,Album
371b124f-dd76-42a5-8d50-ef5ddfd39076,Camp Camp Seasons 1 & 2 Soundtrack,tt5797374,Album
4bfce3bf-51ac-43e7-8e3e-cd54d5643c46,Hasta que se ponga el sol,tt0204367,Album
8ed4d47f-0046-4f8c-bee0-09c58a66be3f,The Front Runner: Original Motion Picture Soundtrack,tt7074886,Album
97f95d3f-a52a-4c66-9cd3-2e8dca7af0b9,Chu and Blossom,tt2339064,Album
191b867a-e07d-42e0-8668-fd352828c7d6,Miss Stevens,tt2693580,Album
30df2a58-375a-468e-9571-b8b403e18c61,The House of Tomorrow,tt5910344,Album
3f9f2110-7efc-47f3-bac4-5cdfacd5c74f,Widows,tt4218572,Album
30e1a350-3a52-4935-8aeb-a85c2b5a38fd,Sherlock Holmes: Nemesis,tt1343061,Album
9a3eb8a0-5e63-4b19-b7cc-6ccc850d1ecc,Comrade Detective (Original Series Soundtrack),tt5834198,Album
a895f13d-a3fa-4798-bab2-5688f7b273c7,Mary Poppins Returns: Original Motion Picture Soundtrack,tt5028340,Album
04846889-e81a-4ed3-81bf-2275d20a6f6b,Colette,tt5437928,Album
8806cec5-f0bc-4367-96c6-a0915f49f3b4,Vice: Original Motion Picture Score,tt6266538,Album
598f26fd-8643-497c-955d-defdc3809ccf,Youth Without Youth,tt0481797,Album
7747a037-ba99-4fda-b989-dd9a8bb5f267,Mili,tt0073391,Album
d9ba9870-4d9c-49f8-a81d-6990af241ecb,River’s Edge,tt0091860,Album
